Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Garage Hive,https://www.crunchbase.com/organization/garage-hive,,"Cloud Management, Information Technology, Software",https://www.garagehive.co.uk,"Nottingham, Nottingham, United Kingdom","Garage Hive is a cloud-based software that offers workshop/stock management, customer engagement, financial, reporting and PowerBI services.","427,462","9,790","13,763",479.98%,"1,319.61%",724,1.77,-5.3%,61.5%,37.49%,"2,206,185","-2,779,885",-55.75%,,Active,2016-01-01,year,,1-10,,,,,,
NLTechno,https://www.crunchbase.com/organization/nltechno,"NLTechno is a company specialized in open source software, that provides solutions for companies, freelancers, or foundations to manage their businesses. NLTechno offers web hosting of Open Source solutions like Dolibarr ERP/CRM for small and medium companies. NLTechno develops powerful mobile applications for android and Phone. NLTechno provides support on Dolibarr ERP & CRM only for customers of DoliCloud service.","Cloud Management, CRM, Enterprise Resource Planning (ERP), Information Technology, Mobile Apps, Open Source, Software",https://www.nltechno.com/,"Pessac, Aquitaine, France","NLTechno is an open source projects, and web hosting services company.","650,999","9,723","4,146.5",163.07%,16.67%,35,1.27,1.8%,90.99%,3.86%,"2,213,876","-1,502,964",-40.44%,European Union (EU),Active,2007-01-01,year,,1-10,,1,0,,,
Aziende Italia,https://www.crunchbase.com/organization/aziende-italia,,"Cloud Management, CMS, Digital Marketing, Web Hosting",https://www.aziendeitalia.com,"Rome, Lazio, Italy","Aziende Italia is a digital marketing company that offers cloud data management, web hosting, and information technology services.","1,481,758","9,633","18,729",4.73%,-67.15%,113,2.34,-14.13%,74.36%,68.43%,"2,279,454","-1,090",-0.05%,European Union (EU),Active,2002-02-20,day,,1-10,,,,,,
Netcall,https://www.crunchbase.com/organization/netcall-718a,"Netcall is a UK company listed on the Alternative Investment Market (AIM) of the London Stock Exchange. Netcall develop and supply a range of innovative communication solutions to organisations of all sizes, including many blue-chip companies, who use them to improve their operational efficiency, their customer's experiences and their employees' morale.","Cloud Management, Financial Services, Information Technology",https://www.netcall.com/,"Hemel Hempstead, Hertford, United Kingdom",Netcall delivers solutions and services that drive sustainability in the IT sector that helps in improving customer experience through CX.,"30,932","9,572","6,950.83",80.03%,244.14%,499,4.04,30.88%,51.09%,18.92%,"2,290,019","-1,019,024",-30.8%,,Active,1996-01-01,year,1,251-500,David Robson,,,3442014,USD,3442014
Bulutfon,https://www.crunchbase.com/organization/bulutfon,"Bulutfon  is a joint stock company, serve in the telecommunication sector. Bulutfon provides solutions for the needs of companies with VoIP telephone, fax, virtual telephone exchange, CRM & ERP, API, webhook services. Bulutfon produces IP Telephone Switchboard services that do not require expertise for use and can be easily integrated into your desktop and web applications, with the philosophy of simple is perfect.","Cloud Management, Telecommunications, VoIP, Wired Telecommunications, Wireless",https://www.bulutfon.com/,"Istanbul, Istanbul, Turkey","Bulutfon is a telecommunication industry, that providing programmable virtual exchange system services.","865,726","9,414","7,923.67",22.4%,-68.15%,214,3.13,5.46%,72.49%,-21.31%,"2,250,641","-136,302",-5.71%,,Active,2014-01-01,year,,11-50,,,,,,
Leviia,https://www.crunchbase.com/organization/leviia,Leviia is the cloud storage company that fights to protect the environment and ensure reforestation.,"Cloud Management, Cloud Storage",https://www.leviia.com/,"Saint-soupplets, Ile-de-France, France",Leviia is the cloud storage company that fights to protect the environment and ensure reforestation.,"76,195","9,071","50,587.33",-37.26%,45.63%,"1,401",6,19.01%,38.71%,-1.2%,"2,299,611","615,262",36.53%,European Union (EU),Active,2020-10-01,month,,11-50,,,,,,
SEVENP,https://www.crunchbase.com/organization/sevenp,"Sevenp offers services such as consultancy & support, business productivity, infrastructure & hosting, security & privacy, telecom and connectivity.","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management",https://sevenp.nl/,"Hardinxveld, Zuid-Holland, The Netherlands",Sevenp offers complete cloud services to businesses and individuals.,"837,578","8,965","3,799.67",73.81%,-22.28%,279,5.57,116.73%,20.66%,-27.69%,"2,369,700","-986,834",-29.4%,European Union (EU),Active,2009-01-01,year,,11-50,,,,,,
Hyperglance,https://www.crunchbase.com/organization/hyperglance,"Hyperglance enables your teams to effortlessly deliver and manage high-performing cloud environments by taking control of your cloud documentation, cost, security & compliance. Hyperglance runs in AWS, Azure, Kubernetes and multi-cloud. Hyperglance is a cloud visibility platform that combines inventory, cost exploration & analysis, compliance and security, with the ability to be overlaid on top of an automated, interactive, up to date diagram to give you the tools you need to be on top of your cloud charges, security, compliance and documentation.  Hyperglance is privately owned and headquartered in London, with an office in San Jose, CA.  Its customers range from large organizations within various sectors, such as Financial Services, Government, Food Products, Telecommunications, Manufacturing, to SMEs and smaller businesses across all sectors. Hyperglance solves problems for all businesses with a requirement to understand/document their cloud architecture, save money and increase their security posture.","Cloud Management, Cloud Security, SaaS, Software",https://www.hyperglance.com,"London, England, United Kingdom","Hyperglance enables teams to deliver & manage cloud environments by taking control of cloud documentation, cost, security & compliance.","184,562","8,729","9,025.5",-37.56%,-74.01%,125,1.49,-6.86%,66.3%,-17.19%,"2,407,468","605,432",33.6%,,Active,2011-01-01,year,2,11-50,"Peter Job, Stace Hipperson",,,,,
Appliwave,https://www.crunchbase.com/organization/appliwave,,"Cloud Management, Information Technology, Telecommunications",http://www.appliwave.com,"Lognes, Ile-de-France, France","Appliwave is a platform that offers complete tailor-made holistic, cloud, telecom and hosting solutions for SMEs.","441,760","8,693","10,616.83",0.51%,-52.26%,950,4.91,-21.91%,9.09%,-83.6%,"2,351,305","123,051",5.52%,European Union (EU),Active,2010-01-01,day,,11-50,,,,,,
NTS Informatica Srl,https://www.crunchbase.com/organization/nts-informatica-srl,,"Cloud Management, Consulting, CRM, Enterprise Resource Planning (ERP), Information Technology, Software",https://www.ntsinformatica.it,"Rimini, Emilia-Romagna, Italy",NTS Informatica is a software house from Rimini working in the development and distribution of management software solutions for companies.,"678,406","8,667","23,108.5",-10.71%,88.72%,368,3.66,4.92%,28.56%,-58.25%,"2,418,669","203,099",9.17%,European Union (EU),Active,1989-01-01,year,,51-100,,,,3830112,USD,3830112
Target Integration Consultancy Pvt Ltd,https://www.crunchbase.com/organization/target-integration-consultancy-pvt-ltd,,"Cloud Management, Software",https://www.targetintegration.com/,"Dublin, Dublin, Ireland","Target Integration Consultancy Pvt Ltd confers web-based business management applications mainly, CRM & ERP Systems.","250,427","8,389","5,585",322.83%,"2,600%",162,2.4,138.78%,75.14%,-24.6%,"2,402,157","-2,332,615",-49.27%,European Union (EU),Active,2008-01-01,year,1,51-100,Rohit Thakral,,,,,
Symbol Tech,https://www.crunchbase.com/organization/symbol-tech,,"Cloud Management, Information Technology, Software",https://www.symboltech.hu/#top,"Budapest, Budapest, Hungary",Symbol Tech offers optimal software solutions and cloud management services for business processes and operational needs.,"679,355","8,314","14,070.17",-29.06%,56.52%,144,3.36,11.88%,36.41%,-38.27%,"2,490,192","499,534",25.09%,European Union (EU),Active,2011-12-01,day,,11-50,,,,,,
Voilà,https://www.crunchbase.com/organization/voilà-221c,"Voilà is the one-stop-shop live event platform dedicated to hybrid and digital events The company provides end-to-end solutions not only for conferences, seminars, and general assemblies but also for the launch and demonstrations of various products in the marketplace. It also specializes in the knowledge of the network and streaming, audiovisual quality, digital experience, and technological mastery.","Cloud Management, Digital Marketing, Events, Technical Support, Video Streaming",https://www.voila.fr,"Paris, Ile-de-France, France","Voilà specializes in digital-hybrid live events, network, streaming, audiovisual quality, technological mastery, and cloud video control.","300,967","7,852","8,473.67","2,156.32%",-94.12%,0,1,-50%,100%,-87.25%,"2,476,968","-5,752,840",-69.9%,European Union (EU),Active,2022-01-01,year,,11-50,,4,,,,
Delta-N,https://www.crunchbase.com/organization/delta-n,"Delta-N is information technology and services. They develop Office 365, SharePoint Online, Enterprise Mobility + Security, Cloud Platform Solutions, Microsoft Azure, DevOps, Software Development, Scrum, Microsoft HoloLens, Microsoft 365, Microsoft Teams, Digital Transformation, Microsoft Technology, Moderne werkplek, Applicatie Modernisering, Azure DevOps, PowerApps, Cloud, and Power Automate.","Cloud Computing, Cloud Management, Information Technology",http://www.delta-n.nl,"The Hague, Zuid-Holland, The Netherlands",Delta-N provides flexible IT solutions based on Microsoft technology that specializes in cloud solutions to help organizations.,"717,178","7,812","14,101.33",-4.38%,-86.61%,62,1.17,-16.44%,83.01%,3.76%,"2,482,352","184,355",8.02%,European Union (EU),Active,1998-03-01,day,,101-250,,,,,,
KlipDraw,https://www.crunchbase.com/organization/klipdraw,"KlipDraw offers telestration the software provided by the company enables coaches and analysts to draw on sports videos, analyze games, spotlight ideas or enhance communication with players or other coaching staff. Additional features include sequenced graphics, virtual movements, and online sharing capabilities.","Cloud Management, Software, Software Engineering, Sports, Video",https://www.klipdraw.com/en/,"Las Palmas De Gran Canaria, Canarias, Spain",KlipDraw offers a cloud-based sports video analysis software designed for coaches of all sports.,"779,521","7,809","8,654.5",6.78%,11.56%,193,2.01,-44.56%,78.88%,227.57%,"2,482,821","37,696",1.54%,European Union (EU),Active,2016-01-01,year,,1-10,,,,,,
Cloudsoft Corporation,https://www.crunchbase.com/organization/cloudsoft,"Cloudsoft are cloud experts,  specialising in applications, automation and the cloud. Our top-down, application-centric approach is what sets us apart, and enables us to empower our customers to tame the complexity of their IT estates, delivering the resilience and agility they need to drive real business value. We've built up years of experience working with applications and automation in the cloud, and have embedded this expertise into our software and their services. We're an active contributor to the Apache Brooklyn open source project, an AWS Advanced Consulting Partner with DevOps Competency, Microsoft Workloads, Immersion Days and a Well-Architected Partner. We're also a FinOps Foundation Member and a FinOps Certified Service Provider. Our flagship AMP software is a Digital Platform Conductor, enabling customers in Banking, Defence and other heavily regulated industries to cut through the complexity of their estates. This maximises value from their technology investments, drives down costs and reduces risks. Cloudsoft AMP is the only product which strategically manages applications throughout their lifecycles across hybrid infrastructures, regardless of environment or location. Our public cloud IT transformation expertise is embedded our Tempo cloud services, helping our clients to transform faster and exploit the benefits of cloud in the most cost-effective way.","Cloud Computing, Cloud Management, IaaS, Information Technology, PaaS, Software",https://cloudsoft.io/,"Edinburgh, Edinburgh, City of, United Kingdom",Cloudsoft is a software company providing multi-cloud application management with open-source tools.,"71,699","7,796","8,481",-52.32%,"27,025%",0,1,-1.39%,100%,0.47%,"2,578,586","914,575",54.96%,,Active,2009-04-01,day,2,11-50,"Alex Heneveld, Duncan Johnston-Watt",,,,,
hostNET,https://www.crunchbase.com/organization/hostnet-630a,,"Cloud Management, Information Technology, Web Hosting",https://www.hostnet.de/,"Bremen, Bremen, Germany",hostNET offers cloud server and web hosting services.,"938,092","7,682","19,711.17",184.94%,7.96%,122,3.69,45.97%,31.93%,93.28%,"2,606,438","-1,820,990",-41.13%,European Union (EU),Active,,,,11-50,,,,13657906,USD,13657906
SIB,https://www.crunchbase.com/organization/sib-2d5d,"SIB is a cooperative player of reference in the digital sector in the service of health and the public sector. It supports healthcare establishments, communities and public administrations in the transformation of their information systems","Cloud Data Services, Cloud Management, Communities, Digital Media",https://sib.fr,"Le Vésinet, Ile-de-France, France",SIB is a digital cooperative player.,"464,814","7,355","10,480.5",10.2%,-70.02%,176,6.12,234.12%,22.3%,-27.31%,"2,567,112","-41,054",-1.57%,European Union (EU),Active,1993-01-01,year,,251-500,,,,,,
vshosting~,https://www.crunchbase.com/organization/vshosting,,"Cloud Computing, Cloud Management, Information Technology",https://vshosting.cz/,"Praha, Hlavni mesto Praha, Czech Republic",vshosting~ is a provider of managed and cloud serve services.,"320,715","7,223","14,823.83",-81.96%,31.5%,"1,123",1.84,-10.02%,65.72%,30.09%,"2,732,498","1,765,361",182.53%,European Union (EU),Active,2006-01-01,year,1,51-100,Damir Špoljarič,,,,,
Oraculi,https://www.crunchbase.com/organization/oraculi,,"Cloud Management, SaaS, Software",https://oraculi.io,"Paris, Ile-de-France, France",Building the Future of DevOps,"169,783","6,873",,793.76%,,4,1.12,12.16%,87.84%,-12.16%,"2,830,782","-4,595,749",-61.88%,European Union (EU),Active,2022-03-01,day,2,1-10,"Cyril Allard, Mohamed Labouardy",,,,,
Advanced Communities,https://www.crunchbase.com/organization/advanced-communities,"Advanced Communities offers consulting services specializing in salesforce community cloud. It is dedicated to helping customers succeed with salesforce and community cloud. Advanced Communities provides customer support community, big commerce help center, and members portal.The company was founded in 2015 and is headquartered in London, United Kingdom.","Cloud Management, Information Technology, Sales",https://advancedcommunities.com/,"London, England, United Kingdom",Advanced Communities offers consulting services specializing in salesforce community cloud.,"334,218","6,799","7,648.83",-46.99%,0%,1,1.08,7.87%,92.13%,-7.87%,"2,691,944","898,870",50.13%,,Active,2010-01-01,year,,,,,,,,
Chalkline,https://www.crunchbase.com/organization/chalkline-028d,,"Cloud Management, Consulting, Information Services, Information Technology, Security",https://www.chalkline.tech/,"Borehamwood, Hertford, United Kingdom",Chalkline provides IT managed services and Microsoft cloud solutions to small and medium sized business sectors.,"634,151","6,643","3,168.67",132.11%,72.22%,62,2.09,-0.26%,37.74%,-30.5%,"2,717,518","-1,439,994",-34.64%,,Active,,,,11-50,,,,,,
Daisy,https://www.crunchbase.com/organization/daisy-6295,,"Cloud Management, Cyber Security, Supply Chain Management",https://daisyuk.tech/,"London, England, United Kingdom","Daisy provides solutions such as business continuity management, cyber security, unified communications and workplace computing.","266,057","6,403","3,827.67",136.71%,-85.85%,133,2.04,-70.46%,68.81%,74.38%,"2,762,475","-1,513,431",-35.39%,,Active,2001-01-01,year,,,,,,,,
Bright Cubes,https://www.crunchbase.com/organization/bright-cubes,"Bright Cubes provides IT consulting services. They provide software development, cloud technology, digital business, data analytics, data intelligence, full-stack development, front-end development, data engineering, data science, azure, machine learning, monitoring, and automation consulting services. They address inquiries through phone calls and emails.","Cloud Management, Consulting, IT Management, Software",https://brightcubes.nl,"'s-hertogenbosch, Noord-Brabant, The Netherlands","Bright Cubes provides cloud technology, software development, and data intelligence consulting services.","710,300","6,050",,,,1,1.14,,92.96%,,"3,177,229",,,European Union (EU),Active,2016-01-01,year,,51-100,,,,,,
virtualDCS,https://www.crunchbase.com/organization/virtualdcs,"virtualDCS are cloud computing experts, based in Leeds West Yorkshire. The company specialises in Recovery as a Service (RaaS), Infrastructure as a Service (IaaS), CloudTop solutions, Private clouds, Software as a Service (SaaS) and Voice as a Service (VaaS). -Virtual Data Centre services (virtualDCS) were established in 2008 by Richard May and John Murray. -Using the latest Cloud Computing technology from VMware, their solution delivers significant cost savings, improved availability and reduced carbon emissions.  For more information, please visit www.virtualdcs.co.uk or call a Cloud expert on 08453 888 327.","Cloud Computing, Cloud Management, IaaS, Infrastructure, SaaS",http://www.virtualdcs.co.uk,"Leeds, Leeds, United Kingdom",virtualDCS is a cloud computing company that offers cloud computing and data recovery assistance services for its clients.,"740,977","6,021","3,443",338.21%,"7,000%",67,2.5,149.99%,50%,-50%,"2,906,371","-3,069,288",-51.36%,,Active,2008-01-01,year,2,1-10,"John Murray, Richard May",,,,USD,
Acora Ltd,https://www.crunchbase.com/organization/acora-ltd,,"Cloud Computing, Cloud Infrastructure, Cloud Management, IT Infrastructure, IT Management, Outsourcing, Technical Support",https://www.acora.com/,"Burgess Hill, West Sussex, United Kingdom","Delivering outsourced IT services and IT managed services to mid-market businesses requiring agility, performance and profitability.","149,539","5,955","4,069.17",55%,"1,663.64%",194,3.14,173.66%,31.04%,-67.76%,"2,934,277","-730,764",-19.94%,,Active,1989-01-01,year,1,101-250,David Rabson,,,,,
Backup Everything,https://www.crunchbase.com/organization/backup-everything,,"Cloud Computing, Cloud Data Services, Cloud Management, Cloud Security, Cloud Storage, Private Cloud",https://www.backupeverything.co.uk,"London, England, United Kingdom",Cloud Backup for Business,"864,513","5,954","5,779.67",722.38%,"17,130%",0,1,0%,100%,0%,"2,934,676","-3,938,957",-57.31%,,Active,2014-10-01,month,,,,,,,,
SCHIFFL IT,https://www.crunchbase.com/organization/schiffl-it,"SCHIFFL IT provides professional services in the areas of mobility, infrastructure, and IT management. They offer short-term project support services as well as long-term strategic consulting services in the context of IT management. They provide a secure gateway for a central data stream to their servers in their company. They connect them with their provider, and they provide them with a security solution that is suited to their needs.","Cloud Management, IT Infrastructure, IT Management",https://schiffl.de,"Hamburg, Hamburg, Germany",SCHIFFL IT is an IT infrastructure and cloud hosting service provider.,"1,643,129","5,916",,,,335,3,,33.33%,,"2,953,856",,,European Union (EU),Active,1992-01-01,year,,11-50,,,,4750450,USD,4750450
Rencore,https://www.crunchbase.com/organization/rencore,"Rencore is a Munich, Germany-based independent software vendor providing award-winning Microsoft 365 Governance, Risk and Compliance solutions essential for staying in control of Microsoft Office 365, SharePoint, Teams, OneDrive, Exchange, Yammer, Azure, Power Platform, and more. Rencore helps organizations simplify their GRC approach, processes, and daily tasks by gathering all relevant information across the entire Microsoft cloud, continuously identifying all violations, and automating enforcement and resolution processes. Rencore customers achieve a highly flexible, scaled, and simplified governance process bespoke to their business needs, allowing IT administrators to focus on more strategic tasks again.","Cloud Management, Cloud Security, Compliance, Enterprise Applications, Information Technology, Risk Management, SaaS, Software",https://rencore.com,"Munich, Bayern, Germany","Rencore is a Cloud Collaboration Governance SaaS provider, helping organizations to stay in control of their Microsoft 365 cloud .","24,041","5,698","14,944.17",-31.83%,-99.84%,2,1,-21.34%,99.71%,20.2%,"3,258,520","852,692",35.44%,European Union (EU),Active,2013-06-15,day,2,11-50,"Matthias Einig, Torsten Mandelkow",,,26639418,USD,26639418
Horeko,https://www.crunchbase.com/organization/horeko,,"Cloud Management, Enterprise Software, Technical Support",https://horeko.nl/,"Amersfoort, Utrecht, The Netherlands",Horeko develops cloud-based kitchen and employee management solutions for the hospitality industry.,"435,178","5,631",,10.07%,,0,1,0%,100%,0%,"3,275,365","-92,876",-2.76%,European Union (EU),Active,2008-01-01,day,1,11-50,Marvin van Dongen,,,,,
Formisimo,https://www.crunchbase.com/organization/formisimo,"Formisimo is a cloud-based analytics solution that improves online checkouts and online forms. From the 2 billion data points that Formisimo has captured, an average of 67% of people who start typing in an online checkout don't complete the process. The many technical, informational and design related issues in online checkouts lead to motivated and interested consumers leaving, and transacting with a different retailer.  Described as the ""Google Analytics for forms"", the light-touch code can be installed in seconds. The technology then tracks and analyses what website visitors do in the checkout process, turning data in to insight that companies can use to improve their process. Our powerful, but easy to use, back-end shows the pain points of consumers in interactive reports.  Formisimo was part of the Seedcamp accelerator in 2014.","Analytics, Cloud Management, SaaS, Software",https://www.zuko.io/,"Salford, Oxfordshire, United Kingdom",Formisimo is a cloud-based analytics solution that improves online checkouts and online forms.,"93,289","5,621","13,357.83",-84.54%,-90.8%,8,1.4,26.93%,70.18%,-21.87%,"3,081,988","2,115,581",218.91%,,Active,2013-03-01,day,2,11-50,"Al Mackin, Tom New",,,,,
procilon,https://www.crunchbase.com/organization/procilon,"procilon is using cloud-based security components, procilon can provide various options of electronic signatures and services. That includes eIDAS-compliant qualified remote signatures, end-to-end data encryption and secure Identity- & Access-Management. Thus, procilon cloud services complement industry-specific applications and customer portals with cryptographic elements for a security-driven user experience.","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Cloud Security, Cloud Storage, Software",https://www.procilon.de/en/,"Taucha, Sachsen, Germany","procilon is specialized in the development of cryptographic security-software.and has developed cryptographic software modules in-house,","675,217","5,402","4,044.17",34.18%,-96.65%,35,1.67,4.66%,54.24%,-32.2%,"3,279,030","-304,339",-8.49%,European Union (EU),Active,2001-01-01,year,,1-10,,,,,,
Content Guru,https://www.crunchbase.com/organization/content-guru,"Content Guru is a multi-award-winning cloud contact centre and customer engagement provider, operating across three core regions – Europe, North America and Asia-Pac. Its cloud communications technology, storm®, is identified by leading analysts of one of the world’s premier contact centre platforms, combining unrivalled scalability, fully-blended, omni-channel contact processing (including email, SMS, voice, WebRTC, Instant Messaging and social media) and integration to hundreds of third-party platforms. Content Guru’s storm® platform enables organisations to deploy always-on, omni-channel Customer Engagement Hubs, converging multi-award-winning cloud contact centre capabilities with deep integration with virtually any third-party systems, including CRM, ERP and WFO. Customers and colleagues can engage at any time, from any place, and on the channels and devices they choose, with storm providing a consistent experience across every endpoint. Hundreds of the world’s largest organisations, such as G4S, Serco and the UK’s National Health Service (NHS), are powered by this technology, choosing storm for its unrivalled scalability, functional depth, and ability to integrate with any external system. ","Cloud Management, Software, Telecommunications",http://www.contentguru.com/,"Bracknell, Bracknell Forest, United Kingdom","Content Guru is a multi-award-winning provider of cloud-based communication solutions, delivering services through storm.","307,031","5,361","15,303.67",-77.48%,-73.12%,233,1.37,-9.45%,62.53%,29.76%,"3,296,797","2,039,234",162.16%,,Active,1993-01-01,year,2,51-100,"Martin Taylor, Sean Taylor",,,,,
Clevertask,https://www.crunchbase.com/organization/clevertask,,"Cloud Management, Consulting, Information Technology",http://www.clevertask.com/,"Barcelona, Catalonia, Spain","Clevertask offers tailor-made and holistic technological services for cloud, consulting, mobility, security, and infrastructure.","412,294","5,234",,,,143,2.75,,0%,,"3,374,839",,,European Union (EU),Active,2013-01-01,day,1,101-250,Pere Vandellos Romero,,,14416898,USD,14416898
PodTech,https://www.crunchbase.com/organization/podtech-0929,,"Cloud Management, Consulting, IT Management, Project Management, Software",https://podtech.com/,"London, England, United Kingdom","PodTech provides complete software development, project management, system analysis, cloud, product engineering, and IT managed services.","544,888","5,215","1,985.67",213.59%,,26,1.62,61.78%,89.7%,-10.3%,"3,379,952","-1,924,098",-36.28%,,Active,2007-01-01,year,,1-10,,,,,,
Garden,https://www.crunchbase.com/organization/garden-io,"Garden is a Kubernetes testing platform for every step of the development process.  The widespread adoption of cloud native technologies such as containers and Kubernetes has made it easier than ever to operate and scale applications. But important developer workflows have been overlooked or neglected along the way. Many developers find that they’re now less productive than they were before the cloud native era. Testing is a critical part of the development process and one that’s in need of a major upgrade. Modern cloud native testing practices are largely driven by what’s feasible rather than what’s useful. Developers working on distributed microservices applications have been left without an efficient way to build, run tests, and troubleshoot in a production-like environment. Garden makes it easy to spin up ephemeral testing and preview environments for integration tests, manual QA, and development. With Garden, developers get fast feedback exactly when they need it, and DevOps teams are no longer bogged down with provisioning and managing ad hoc environments.  The open source Garden Core is available on GitHub: https://github.com/garden-io/garden We also offer a fully supported enterprise edition: https://garden.io/product/","Cloud Data Services, Cloud Management, Information Technology, Internet, IT Infrastructure, Mobile, Software",https://garden.io/,"Berlin, Berlin, Germany",Garden is a platform for Kubernetes and cloud native testing,"12,554","5,108","8,562.67",-48.73%,-61.21%,45,1.25,-20.78%,77.12%,-12.43%,"3,376,499","1,290,635",61.88%,European Union (EU),Active,2018-01-01,day,3,1-10,"Bas Peters, Jon Edvald, Thor Sigurdsson",,,,,
Aplitt,https://www.crunchbase.com/organization/aplitt,"Aplitt  gives the IT sector a human face by combining the latest technologies, business needs and people. They provide services based on the latest technology, they support the development of their clients' companies not only large enterprises, but they also see the potential of smaller organizations and start-ups. Their areas of activities are software development services, outsourcing services in the field of network infrastructure delivery, applications and databases, servers and AD, backup, operation and maintenance of a computer station and infrastructure monitoring.","Call Center, Cloud Management, Information Services, Outsourcing",https://www.aplitt.pl,"Gdansk, Pomorskie, Poland",Aplitt is a a provider of IT services for business.,"956,183","5,041","2,454.83",40.34%,-94.74%,"1,935",9.02,801.65%,3.22%,-96.78%,"3,394,013","-359,045",-9.57%,European Union (EU),Active,1993-01-01,year,,251-500,,,,,,
OfficeLine,https://www.crunchbase.com/organization/officeline,,"Cloud Management, Information Technology, IT Management, Software",http://www.officeline.gr,"Ágios Dimítrios, Kerkira, Greece",OfficeLine delivers customized IT and cloud solutions to simplify complexity for various organizations.,"658,161","5,022","1,047.83",774.91%,131.34%,657,1.4,-11.18%,61.59%,-13.35%,"3,429,663","-4,533,169",-56.93%,European Union (EU),Active,1997-01-01,day,,11-50,,,,,,
Atrify,https://www.crunchbase.com/organization/atrify,,"Cloud Management, Content, Information Technology, Wholesale",http://www.atrify.com/,"Cologne, Nordrhein-Westfalen, Germany",Atrify is a cloud-based platform that helps to manage product content with ease.,"274,583","4,948","4,003.67",462.91%,-63.7%,7,1.28,27.69%,72.31%,-27.69%,"3,455,630","-3,692,000",-51.65%,European Union (EU),Active,2019-01-01,year,,101-250,,,,,,
SpidWit,https://www.crunchbase.com/organization/spidwit,"SpidWit is a cloud application to support those who use social media pages to promote a commercial, professional or business activity.",Cloud Management,https://www.spidwit.com,"Catania, Sicilia, Italy","SpidWit is a cloud application to support those who use social media pages to promote a commercial, professional or business activity.","1,186,431","4,941","17,834.83",-82.7%,-91.03%,35,1.5,-25.85%,77.47%,32.52%,"3,457,437","2,264,781",189.89%,European Union (EU),Active,2013-04-20,day,,1-10,,,,,,
Cloubis,https://www.crunchbase.com/organization/cloubis,"Cloubis was two experienced BI professionals who combine business knowledge with technical expertise, a passion for data, and a healthy dose of common sense. Today the cloubis team is composed of several experts in end-to-end data solutions. cloubis’ mission is to facilitate informed decision-making through its expertise in business intelligence and using cloud solutions. They help businesses deepen the understanding of their data through analytics. They believe in a pragmatic stepwise approach to help you get out of your data. They are a strong multidisciplinary BI team that offers end-to-end data solutions. They offer a combination of business know-how and technical capabilities that allows them to understand what would be useful.","Business Intelligence, Cloud Management, Data Visualization, Information Services",https://www.cloubis.be,"Kontich, Antwerpen, Belgium",Cloubis serves information technology and services.,"1,084,094","4,862",,294.32%,"1,016.22%",413,2.8,-44.07%,52.91%,,"3,483,625","-3,086,219",-46.98%,European Union (EU),Active,2019-01-01,year,,11-50,,,,,,
Noovle,https://www.crunchbase.com/organization/noovle,Noovle is an Italian ICT consultancy and system integration company specialised in the supply of cloud projects and solutions and one of Google Cloud’s main partners in the Italian market.,"Cloud Computing, Cloud Management, Information and Communications Technology (ICT), Information Technology, Software",https://www.noovle.it/,"Milan, Lombardia, Italy","Noovle is a strategic ICT and Cloud consultancy and system integration company, specialized in cloud projects and solutions.","191,768","4,761","3,650.5",29.9%,-85.71%,14,1.36,-51.26%,82.55%,688.44%,"3,205,048","-23,441",-0.73%,European Union (EU),Active,2013-01-01,year,1,101-250,Mariarosaria Taddeo,,,,,
V Valley,https://www.crunchbase.com/organization/v-valley,"V-Valley is a distributor of valuation products, services, and IT complex solutions. In addition to an unmatched range of availability, V-Valley provides expertise, tools, and committed resources to dealers, VARs, software houses, system integrators, and installers. Among the topics covered are mobile networking, server & storage software, IT security, cloud, structured cabling, energy efficiency, mobile networks, unified communication & collaboration, video surveillance, automatic identification, and professional services.","Cloud Management, Cyber Security, Data Center, Internet of Things",https://v-valley.es,"Madrid, Madrid, Spain","V Valley is a value-added distributor of products, services, and IT complex solutions.","432,580","4,608","21,596.17",-45.14%,-97.53%,7,1.04,-42.18%,97.83%,204.58%,"3,560,375","1,159,458",48.29%,European Union (EU),Active,2011-01-01,year,,101-250,,,,,,
