Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Fierce Software,https://www.crunchbase.com/organization/fierce-software,,"Analytics, Cloud Computing, Data Integration, Software",http://www.fiercesw.com,"Herndon, Virginia, United States","Fierce Software is a company that provides application development, data analytics, managed IT and cloud management solutions.","279,372","1,718","2,017.17",0.23%,,0,1,0%,100%,0%,"5,492,955","251,790",4.8%,"Washington DC Metro Area, East Coast, Southern US",Active,2011-01-01,year,1,11-50,Selena Fernandes,,,243970,USD,243970
Nexkey,https://www.crunchbase.com/organization/nexkey-inc,"Nexkey is changing the way people experience access to anything that used a key in the past. The company has developed technology that can turn any mechanical lock, whether in a door, gate, padlock, locker, and cabinet, into a cloud-connected lock, managed through a mobile device.","Cloud Computing, Information Technology, Internet of Things, Mobile, Mobile Apps, Physical Security, Smart Building, Software",http://www.nexkey.com,"San Mateo, California, United States",Smarter access control for every business,"80,654","1,701","13,224.17",-55.08%,-93.06%,0,1,-33.33%,100%,33.33%,"5,255,739","1,570,904",42.63%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2013-01-01,year,1,11-50,Peter Russo,,,,,
Lingows,https://www.crunchbase.com/organization/lingows,,"Advertising, Cloud Computing, Information Services, Information Technology, SEM, SEO",https://www.lingows.com,"Denver, Colorado, United States","Lingows offers SEO, SEM, web development, cloud computing, cybersecurity, digital marketing, and IT support services.","1,304,131","1,669",,348.66%,,0,1,0%,100%,0%,"5,554,438","-3,227,492",-36.75%,"Greater Denver Area, Western US",Active,2011-01-01,year,,11-50,,,,,,
TelAPI,https://www.crunchbase.com/organization/telapi,TelAPI offers developers a cloud based telephony platform with advanced telecom features and customizations not available in other cloud communications APIs.,"Cloud Computing, Developer APIs, Mobile, SMS, Telecommunications",http://www.telapi.com,"South Amboy, New Jersey, United States",TelAPI offers a cloud-based telephony platform with advanced telecom features and customizations for developers.,"321,971","1,640",,"1,338.6%",,5,2,100%,0%,,"5,450,788","-4,248,744",-43.8%,"Greater New York Area, East Coast, Northeastern US",Closed,2012-08-10,day,2,11-50,"Eli Finkelman, Meir Cohen",,,,,
RG Technologies,https://www.crunchbase.com/organization/rg-technologies,,"Cloud Computing, Compliance, Cyber Security, Software, VoIP",https://www.rgtech-elp.com/,"El Paso, Texas, United States","RG Technologies is an IT company that deals with cybersecurity, compliance, VoIP, disaster recovery, cloud computing & managed IT services.","503,989","1,640",,,,54,5,,0%,,"5,403,673",,,Southern US,Active,2012-01-01,day,,1-10,,,,,,
SnapMD,https://www.crunchbase.com/organization/snapmd,"SnapMD, Inc. owns and operates a cloud-based patient-to-provider telemedicine platform that connects parents and their children with pediatric physicians in the United States. Its platform also enables healthcare providers to connect with patients needing time-sensitive consultations and follow-up medical visits; and facilitates physician-to-physician consultations. The company serves customers through smartphones, tablets, laptops, desktop computers, and other Internet enabled devices. SnapMD, Inc. was founded in 2013 and is based in Glendale, California.","Cloud Computing, Health Care, Medical",http://www.snap.md,"Glendale, California, United States",SnapMD operates a cloud-based patient-to-provider telemedicine platform that connects individuals with pediatric physicians in the U.S.,"25,849","1,638",,,,0,1,,100%,,"5,756,782",,,"Greater Los Angeles Area, West Coast, Western US",Active,2013-01-01,year,4,11-50,"David Skibinski, Doug Campbell, George Tierney, Rustin Morse",11,,211443,USD,211443
CloudCar,https://www.crunchbase.com/organization/cloudcar,"CloudCar™ provides the most powerful platform for building next generation connected vehicle experiences. Our cloud based services and content is constantly evolving, ensuring an ever-green experience to your customers.  The CloudCar™ platform is distinct in that it offers the OEM: a driver-centric intuitive experience, control of data, rapid deployment of services, and expansion to new geographic regions without requiring firmware updates.","Automotive, Cloud Computing, Enterprise Software, Mobile, Natural Language Processing",http://cloudcar.com,"Santa Clara, California, United States",CloudCar has built a comprehensive platform delivering cloud-based solutions to OEMS.,"30,047","1,638",,,,0,1,,100%,,"5,674,551",,,"San Francisco Bay Area, Silicon Valley, West Coast",Closed,2011-01-01,year,2,51-100,"Albert Jordan, Bruce Leak",,,635892,USD,635892
ZeroVM,https://www.crunchbase.com/organization/zerovm,,"Cloud Computing, Enterprise Software, Finance, IaaS, PaaS, Software, Virtualization",http://www.zerovm.org/,"San Antonio, Texas, United States","ZeroVM, an open-source virtualization technology, creates a secure and isolated execution environment to run a single thread or application.","141,933","1,638",,,,26,3,,0%,,"5,841,171",,,Southern US,Active,2011-05-01,day,2,1-10,"Camuel Gilyadov, Constantine Peresypkin",,,,,
J3 Technologies,https://www.crunchbase.com/organization/j3-technologies,,"Cloud Computing, Consulting, Cyber Security, Information Technology",https://j3-it.com/,"Tampa, Florida, United States",J3 Technologies is a provides IT support and IT consulting services.,"628,859","1,638",,,,0,1,,100%,,"5,629,356",,,"Tampa Bay Area, East Coast, Southern US",Active,2012-01-01,year,,1-10,,,,,,
Spout Software,https://www.crunchbase.com/organization/spoutsoftware,Spout is a Cloud-based collaboration and recording platform for the professional music industry.,"Cloud Computing, Collaboration, Mobile, Music, Software",http://www.spoutsoftware.com,"Austin, Texas, United States","Spout is a mobile friendly, cloud-based recording and collaboration platform for the working musician.","921,577","1,638",,,,0,1,,100%,,"5,918,347",,,Southern US,Active,2011-06-01,day,1,1-10,Bruce Gardner,1,,,,
Arixio,https://www.crunchbase.com/organization/arixio,"Arixio specializes in access management solutions. Arixio owns brands such as 3DMAKR, SparkBids, and PrimeOS.","Cloud Computing, Hardware, Information Technology, Security, Software",http://www.arixio.com,"Coeur D'alene, Idaho, United States",Secure access cloud and hardware systems.,"1,636,677","1,638",,,,0,1,,100%,,"5,849,571",,,Western US,Active,2012-12-01,day,,1-10,,,,,,
Whitehat Virtual Technologies,https://www.crunchbase.com/organization/whitehat-virtual-technologies,"Whitehat Virtual is a nationally ranked top 100 technology services provider specializing in security, compliance, desktop virtualization, cloud, hosting, and managed IT services with NVIDIA, Citrix, VMware, Microsoft, AWS, among other partnerships. Whitehat Virtual’s mission is to maximize the value of IT for clients at what Whitehat Virtual calls the “Point of Execution,” or the last 18 inches between the screen and the end-user, where IT productivity is gained or lost, and ultimately where data translates into dollars.","Cloud Computing, Information Services, Information Technology, Management Consulting, Security, Software, Virtual Desktop, Virtualization",https://www.whitehatvirtual.com/,"Austin, Texas, United States",Whitehat is a top 100 IT firm helping clients capture new IT capabilities & remove obstacles so they can focus on doing the work they love,"270,667","1,631","5,514",-28.53%,-65.12%,157,2.16,116.37%,41.94%,-58.06%,"5,972,110","1,199,358",25.13%,Southern US,Active,2012-10-04,day,1,11-50,Val King,,,270053,USD,270053
PGH Networks,https://www.crunchbase.com/organization/pgh-networks,,"Cloud Computing, Compliance, IT Management",https://www.pghnetworks.com/,"Pittsburgh, Pennsylvania, United States","PGH Networks offers network security, business continuity, cloud computing, compliance and IT managed services.","589,898","1,582",,-69.46%,"2,356.25%",0,1,-50%,100%,100%,"5,766,869","2,663,716",85.84%,"Great Lakes, Northeastern US",Active,2013-01-01,year,,11-50,,,,,,
Sawyer Solutions,https://www.crunchbase.com/organization/sawyer-solutions,,"Cloud Computing, Hardware, Information Technology, Security, Software",http://www.sawyersolutionsllc.com,"Pelham, Alabama, United States","Sawyer Solutions provides managed IT services, hardware support, IT security, software development and cloud computing services.","1,320,021","1,540","3,291.33",-84.53%,,0,1,-31.48%,100%,18.09%,"6,111,433","3,924,815",179.49%,Southern US,Active,2011-01-01,year,,11-50,,,,,,
FIT Solutions,https://www.crunchbase.com/organization/fit-solutions,,"Cloud Computing, Cyber Security, Information Technology, Technical Support",https://www.fitsolutions.biz,"San Diego, California, United States","FIT Solutions is an IT firm that deals with technical projects, cybersecurity, procurement and cloud computing service for various clients.","279,826","1,539",,,,134,7,,0%,,"6,112,926",,,"Greater San Diego Area, West Coast, Western US",Active,2012-01-01,year,1,11-50,Ephraim Ebstein,1,,288703,USD,288703
Sports CRM,https://www.crunchbase.com/organization/sports-crm,"Sports CRM is a cloud-based software that helps to manage sports clubs. They provide online registrations, lesson and class scheduling, multiple payment solutions, pool management, and more features. Their software is used to search and filter through customers, retrieve historical data and contact information, create invoices, send emails or electronic documents, and run reports.","Cloud Computing, Software, Sports",https://sportscrm.com,"Houston, Texas, United States",Sports CRM provides sports club management software.,"816,924","1,535",,10.43%,,2,1.07,6.51%,93.49%,-6.51%,"6,120,461","-37,514",-0.61%,"Greater Houston Area, Southern US",Active,2011-01-01,year,,1-10,,,,,,
Field Squared,https://www.crunchbase.com/organization/field-squared,"A pioneer and leader in the field service management space, Field Squared is the industry’s first unified Field Service Management Process Automation Platform. As a cloud-based SaaS solution, Field Squared is flexible, scalable and purpose-built to optimize the efficiency of the mobile workforce in the field. Focusing on business process automation, Field Squared enables enterprises to digitally transform, completely automate and streamline their field service operations, from the frontline to back-office systems. Based in gorgeous Highlands Ranch, Colorado, nestled against the incomparable Rocky Mountains, we built something different, an industry-first innovation to disrupt the field service management space.","Cloud Computing, Enterprise Software, Field Support, Mobile, SaaS, Software",https://www.fieldsquared.com,"Denver, Colorado, United States",Field Squared is the industry’s first unified field service management process automation software platform.,"61,102","1,531",,-91.7%,,0,1,-80.95%,100%,,"5,876,453","4,400,769",298.22%,"Greater Denver Area, Western US",Active,2012-04-24,day,2,11-50,"Jason Doherty, Mark Percy",2,,,,
Solano Labs,https://www.crunchbase.com/organization/solano-labs,"Solano Labs provides a blazingly fast solution for Continuous Integration and Deployment. Solano CI dramatically reduces testing time for our customers, enabling developers to focus on building and innovating instead of waiting for test builds to finish. By harnessing our proprietary parallel optimization technology and our fully-managed cloud infrastructure, developers see test results 10 to 80x faster than existing solutions, saving time and money. With Solano CI, they can concentrate on creating software, not wrangling with test environments. For more information, check out www.solanolabs.com and follow us on Twitter @SolanoLabs.","Cloud Computing, Cloud Infrastructure, Developer Tools, Enterprise Software, Innovation Management, SaaS, Software, Web Development",http://solanolabs.com,"San Francisco, California, United States",Continuous Integration & Deployment,"208,380","1,523",,,,43,1.27,,73.41%,,"6,138,579",,,"San Francisco Bay Area, West Coast, Western US",Closed,2011-03-01,day,2,11-50,"Jay Moorthi, William Josephson",,,,,
Rekall Legal Technologies,https://www.crunchbase.com/organization/rekall-legal-technologies,"Rekall Legal Technologies is a Hazlet, New Jersey based company that provides private cloud and managed IT solutions to law firms. Since 2011, Rekall Legal Technologies has consistently proven to provide top notch client support and a seamless Private Cloud for law firms all over the globe. Today, Rekall provides IT and Private Cloud solutions for over 100 law firms from one user firms to 100+ users. For more information on Rekall Legal Technologies, please call 800-554-4166 or visit www.rekalltech.com","Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Security, IT Management, Private Cloud",http://www.rekalltech.com,"Hazlet, New Jersey, United States",Nation's #1 Cloud and Managed IT Provider for Law Firms,"701,410","1,488",,,,34,2,,0%,,"6,190,604",,,"Greater New York Area, East Coast, Northeastern US",Active,2011-01-01,year,1,11-50,Ross Siroti,,,,,
"CloudGenera, Inc.",https://www.crunchbase.com/organization/cloudgenera-inc,"CloudGenera is a cloud brokerage enablement company. The company's decision analytics help businesses of all sizes select cloud solutions, establish governance around their cloud usage and drive adoption of their cloud strategy. Their software platform demystifies the variability and complexity associated with making private, hybrid and public cloud decisions.","Analytics, Cloud Computing, SaaS, Software",http://www.cloudgenera.com,"Charlotte, North Carolina, United States",CloudGenera is a SaaS technology company specializing in decision analytics.,"72,714","1,482",,476.65%,,0,1,0%,100%,0%,"5,965,686","-2,823,980",-32.13%,"East Coast, Southern US",Active,2013-01-01,day,3,11-50,"Brian Kelly, Jason McKinney, Scot Stover",,,446589,USD,446589
Concanon,https://www.crunchbase.com/organization/concanon,Concanon is a big data and cloud consulting company.,"Big Data, Cloud Computing, Information Services",https://www.concanon.com/,"Melbourne, Florida, United States",Concanon is a big data and cloud consulting company.,"284,280","1,447",,190.56%,,0,1,-50%,100%,,"6,033,287","-1,404,154",-18.88%,"East Coast, Southern US",Active,2011-01-01,day,2,11-50,"Bill Thackrey, Mike Cormier",,,149245,USD,149245
KLH,https://www.crunchbase.com/organization/klh-it,,"Cloud Computing, IT Management, Management Consulting, Network Security",https://klhmn.com/,"Minnetonka, Minnesota, United States","KLH delivers managed services, cybersecurity, network maintenance and cloud computing solutions for small to medium sized businesses.","1,031,023","1,441",,,,0,1,,100%,,"6,045,776",,,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Active,2012-01-01,year,,11-50,,,,96848,USD,96848
Amodit,https://www.crunchbase.com/organization/amodit,,"Artificial Intelligence, Cloud Computing, Software",http://amodit.com,"Los Altos, California, United States",Amodit is an Artificial Intelligence company.,"702,519","1,427","1,776.17",16.02%,-3.21%,"1,087",3.56,36.76%,22.22%,-44.45%,"6,321,654","-263,691",-4%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2012-01-01,year,,11-50,,,,,,
Mahima Soft,https://www.crunchbase.com/organization/mahima-soft,"Mahima Soft provides IT and IT advisory services. By focusing on mutual success and achieving noticeable value, they assist their clients in securing employees who can leverage technology and thrive through collaboration. Mahima has built a strong reputation for practical, systematic Human Resources Consulting.","Cloud Computing, Consulting, Information Services, Information Technology",https://www.mahimasoft.com/,"Hicksville, New York, United States",Mahima Soft provides IT and IT advisory services.,"1,456,130","1,426",,,,90,2.5,,50%,,"6,323,392",,,"Greater New York Area, East Coast, Northeastern US",Active,2011-01-01,year,,1-10,,,,,,
Justransform,https://www.crunchbase.com/organization/justransform,,"Cloud Computing, CRM, Data Integration, Information Technology, Internet of Things, PaaS, SaaS, Software",https://www.justransform.com/,"Cupertino, California, United States",Justransform.com is a technology company that provides Enterprises a single Innovative Data Integration Cloud platform.,"253,458","1,423","7,598.17",-61.91%,208.5%,0,1,0%,100%,0%,"6,335,160","2,491,549",64.82%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2011-01-01,day,1,11-50,Rohitashva Gaurava,,,75399,USD,75399
Orchestrate,https://www.crunchbase.com/organization/orchestrate,,"Cloud Computing, Information Technology, Software",https://www.orchestratetech.com,"Cincinnati, Ohio, United States",Orchestrate is a nationwide cloud deployment and systems engineering firm.,"784,500","1,413",,,,0,1,,100%,,"6,108,525",,,"Great Lakes, Midwestern US",Active,2013-01-01,year,,11-50,,,,62089,USD,62089
Cady Business Technologies,https://www.crunchbase.com/organization/cady-business-technologies,Cady Business Technologies help clients by selecting the voice solution to meet business and operational objectives.Also they offer their own cloud based solution for the clients.They support all the communication needs of the customers.,"Cloud Computing, Customer Service, Internet, Telecommunications, VoIP",https://www.cadybt.com/,"Plymouth, Minnesota, United States",Cady Business Technologies provides on-site and cloud based solution for business.,"1,252,036","1,412",,-0.77%,,60,2,100%,0%,,"6,110,726","275,784",4.73%,"Greater Minneapolis-Saint Paul Area, Great Lakes, Midwestern US",Active,2012-01-01,year,,1-10,,,,,,
DataBridge Sites,https://www.crunchbase.com/organization/databridge-sites,"DataBridge Sites owns and operates 3 (three) purpose-built data centers that house mission-critical equipment and data for its clients. The data centers provide high-density power, cooling, and bandwidth to meet the demands of today's IT infrastructure. Maximize the performance of your applications, manage data accessibility, and enable true hybrid computing in our secure cloud environment. Avoid downtime with disaster recovery and business continuity plan leveraging the unsurpassed uptime record of our rock-solid data centers.","Cloud Computing, Computer, Information Services, Information Technology, Network Security",https://databridgesites.com/,"Silver Spring, Maryland, United States",DataBridge Sites provides industry colocation services.,"747,230","1,392",,,,0,1,,100%,,"6,394,985",,,"Washington DC Metro Area, East Coast, Southern US",Active,2011-01-01,year,,51-100,,,,,,
Radian Memory Systems,https://www.crunchbase.com/organization/radian-memory-systems,"Radian Memory Systems has developed a new software paradigm for Flash in data center storage.  Targeting advanced enterprise and the latest hyper-scale frameworks, the company has combined software-defined principles with a top-down system-level perspective that addresses the limitations of Flash to create a new tier of storage.","Cloud Computing, Data Center, Enterprise Software, Software",http://www.radianmemory.com,"Calabasas, California, United States",Radian Memory Systems develops products that transform the use of storage memory in enterprise and cloud computing environments.,"90,239","1,378",,-3.84%,,0,1,-66.67%,100%,,"6,182,921","378,111",6.51%,"Greater Los Angeles Area, West Coast, Western US",Active,2011-01-01,year,2,11-50,"Michael Jadon, Robert Lercari",,,755588,USD,755588
Hudson Data,https://www.crunchbase.com/organization/hudson-data,,"Cloud Computing, Consulting, Financial Services, Machine Learning, Software",https://hudsondata.com,"New York, New York, United States","Hudson Data provides cloud computing, financial, insurance, and machine learning services.","216,064","1,372",,-2%,,22,5,400%,0%,,"6,194,647","297,099",5.04%,"Greater New York Area, East Coast, Northeastern US",Active,2013-01-01,year,1,11-50,Menish Gupta,,,,,
Purely Cloud,https://www.crunchbase.com/organization/purely-cloud,,"Cloud Computing, Information Technology, IT Management, Network Security",https://purelycloud.com,"San Diego, California, United States","Purely Cloud is a leading provider of IT and Cloud solutions to accelerate applications, protect data, and empower business.","591,649","1,366",,,,0,1,,100%,,"6,209,137",,,"Greater San Diego Area, West Coast, Western US",Active,2013-01-01,day,1,1-10,Christopher Wing,,,,,
Quinn Technology Solutions,https://www.crunchbase.com/organization/quinn-48bd,,"Cloud Computing, Network Security, Virtualization",http://www.quinn-tech.com,"Houston, Texas, United States","Quinn Technology Solutions specializes in network security, data backup, virtualization, cloud computing and managed IT services.","475,155","1,359",,-2.37%,,0,1,-50%,100%,,"6,221,651","292,085",4.93%,"Greater Houston Area, Southern US",Active,2013-01-01,year,1,1-10,Russell Quinn,,,,,
Competegy,https://www.crunchbase.com/organization/competegy,"Competegy enables cloud and software companies to develop winning partner strategies and deliver tangible sales results. Specialties include Partner Strategy, Channel Development, and Alliance Management with specific expertise in leveraging Microsoft as a partner.","Cloud Computing, Management Consulting, Software",http://www.competegy.com,"Farmington, Connecticut, United States",Competegy enables software companies to develop channel partners and maximize the value of strategic alliances. ,"1,194,463","1,358",,-12.95%,,137,4,300%,0%,,"6,458,853","659,578",11.37%,"East Coast, New England, Northeastern US",Active,2011-11-08,day,,1-10,,,,,,
Prosora Technologies,https://www.crunchbase.com/organization/prosora-technologies,,"Cloud Computing, Consulting, IT Management, Virtualization",http://www.prosora.com,"Dallas, Texas, United States","Prosora Technologies is an IT firm that provides cloud computing, disater ecovery, virtualization, hardware and managed IT services.","1,260,302","1,344",,,,0,1,,100%,,"6,260,087",,,"Dallas/Fort Worth Metroplex, Southern US",Active,2012-01-01,year,,11-50,,,,86585,USD,86585
"TikaMobile, Inc.",https://www.crunchbase.com/organization/tikamobile-inc,,"Analytics, Biotechnology, Business Intelligence, Cloud Computing, CRM, Information Technology, Life Science, Medical Device, Mobile, Pharmaceutical",https://tikamobile.com/,"New York, New York, United States","Intuitive CRM, Business Intelligence, & Advanced Analytics Solutions for Life Sciences","349,786","1,337",,-72.11%,,0,1,-33.33%,100%,100%,"6,496,398","3,027,164",87.26%,"Greater New York Area, East Coast, Northeastern US",Active,2013-01-01,year,1,11-50,Tony Bowden,,,223908,USD,223908
BTree Solutions Inc,https://www.crunchbase.com/organization/btree-solutions-inc,,"Cloud Computing, Information Technology",https://www.btreesolutionsinc.com,"Herndon, Virginia, United States","Btree Solutions Inc Inc is a global consulting, outsourcing and technology services company.","516,817","1,334",,,,0,1,,100%,,"6,502,214",,,"Washington DC Metro Area, East Coast, Southern US",Active,2012-01-01,day,,251-500,,,,349496,USD,349496
Clearmind Technology,https://www.crunchbase.com/organization/clearmind-technology,"Clearmind Technology providing IT support such as technical helpdesk support, computer support and consulting to small and medium-sized businesses. They provide services includes security services, cloud it solutions, IT data services, hardware services, software services, business communication and more.","Cloud Computing, Information Technology, IT Management, Security, Software, Technical Support",https://clearmind.it,"Los Angeles, California, United States",Clearmind Technology provide IT services to the small and medium business.,"796,885","1,320",,1.23%,,218,14,"1,300%",0%,0%,"6,526,279","116,156",1.81%,"Greater Los Angeles Area, West Coast, Western US",Active,2011-01-01,year,,11-50,,,,32508,USD,32508
Insight,https://www.crunchbase.com/organization/insight-a53a,,"Cloud Computing, Cloud Data Services, Software",https://www.insight.tm,"Santa Rosa, California, United States","Insight provides software, cloud computing, credit reports, lending application processing, and real-time data services.","1,721,879","1,315",,,,0,1,,100%,,"6,383,718",,,"San Francisco Bay Area, West Coast, Western US",Active,2011-01-01,year,,1-10,,,,,,
RHP Soft,https://www.crunchbase.com/organization/rhp-soft,"RHP Soft is a IT consultancy and technology firm that provides consultancy, technology and business processing services. Their services include application development and management, Enterprise Portals, Service Oriented Architecture, Business Process Management, Cloud Computing, Enterprise Content Management, Enterprise Application Services.","Cloud Computing, Consulting, IT Infrastructure, IT Management",https://www.rhpsoft.com,"Pleasanton, California, United States",RHP Soft provides IT advisory and technology services firm in application development and management.,"1,039,689","1,270",,-72.49%,,0,1,0%,100%,0%,"6,484,507","3,084,945",90.75%,"San Francisco Bay Area, West Coast, Western US",Active,2011-01-01,year,,11-50,,,,195244,USD,195244
Procom IT Solutions,https://www.crunchbase.com/organization/procom-it-solutions,,"Cloud Computing, Cyber Security, Information Technology, Project Management, VoIP",https://procomitsolutions.com,"Aventura, Florida, United States","Procom IT Solutions offers VoIP services, cloud computing, cyber security and project management services.","654,452","1,265",,,,0,1,,100%,,"6,642,560",,,"Greater Miami Area, East Coast, Southern US",Active,2012-01-01,year,,11-50,,,,,,
OneCloud Systems,https://www.crunchbase.com/organization/onecloud-systems,,"Cloud Computing, Computer, Information Technology",https://www.onecloudsystems.com,"Santa Monica, California, United States","OneCloud Systems provides AWS management, monitoring & support, and cloud services.","677,720","1,262",,,,0,1,,100%,,"6,502,435",,,"Greater Los Angeles Area, West Coast, Western US",Active,2011-01-01,year,,1-10,,,,,,
Gizmo.com,https://www.crunchbase.com/organization/gizmo,"Gizmo is a cloud-based multichannel marketing platform for mobile, tablet, social, and web. Gizmo is a venture-backed San Francisco based company which provides a suite of tools for marketers to build, deploy, and manage cross-platform marketing campaigns.  Currently gizmo is in private beta, testing with fortune 500 brands. If you are interested to become a part of the private beta please email contact@gizmo.com.  Furthermore, you can sign up at http://www.gizmo.com.","Advertising, App Marketing, Cloud Computing, Enterprise Software, SaaS, Web Development",http://www.gizmo.com,"San Francisco, California, United States","Gizmo is a cloud-based multichannel marketing platform providing tools for marketers to build, deploy, and manage ad campaigns.","187,760","1,257",,,,4,2,,0%,,"6,657,272",,,"San Francisco Bay Area, West Coast, Western US",Closed,2011-03-01,day,4,1-10,"Azat Mardanov, Jared Oken, Laura Castaneda, William Kasel",,,,,
PyanGo,https://www.crunchbase.com/organization/pyango,,"Accounting, Cloud Computing, Finance, Financial Services, Information Technology, Software",https://www.pyango.com/,"Austin, Texas, United States",PyanGo is a financial software development company.,"393,120","1,243",,"1,626.39%",,0,1,0%,100%,0%,"6,696,447","-3,505,499",-34.36%,Southern US,Active,2012-01-01,day,,1-10,,,,,,
KeenIM,https://www.crunchbase.com/organization/keenim,,"Business Intelligence, Cloud Computing, Compliance, Information Technology",http://www.keenim.com,"Littleton, Colorado, United States","KeenIM specializes in business intelligence, application development, cloud services and staff augmentation solutions.","542,211","1,222",,,,241,2.5,,50%,,"3,679,770",,,"Greater Denver Area, Western US",Active,2013-01-01,year,,1-10,,,,,,
Megsoft,https://www.crunchbase.com/organization/megsoft,"Megsoft Consulting, Inc. is a Minority and Service Veteran Owned Small Business. The company specializes in creating Web-based solutions as well as native mobile applications using the cross-platform tools from Xamarin, based on the Microsoft .NET framework. Their 12+ year experience with the .NET Framework allows them to bring the best practices and frameworks they love to the mobile arena, resulting in unprecedented velocity and quality, when compared to today’s other means of developing native applications.","Android, Blockchain, Business Intelligence, Cloud Computing, Consulting, Data Integration, Information Technology, iOS, Mobile Apps",https://megsoftconsulting.com/,"Odenton, Maryland, United States",Megsoft Consulting specializes in the creation of native mobile applications using the cross-platform tools.,"579,227","1,216",,,,93,2.5,,0%,,"6,753,609",,,"Greater Baltimore-Maryland Area, East Coast, Southern US",Active,2012-01-01,year,1,11-50,Claudio Sanchez,,,115737,USD,115737
Culver Technologies,https://www.crunchbase.com/organization/culver-technologies,,"Cloud Computing, Consulting, Information Technology, Network Security",https://culvertechnologies.com/,"South Sutton, New Hampshire, United States","Culver Technologies provides network security, cloud computing, mobile device management, and IT consulting services.","822,782","1,162",,,,0,1,,100%,,"6,852,597",,,"East Coast, New England, Northeastern US",Active,2011-01-01,year,,1-10,,,,,,
W3Space Technologies,https://www.crunchbase.com/organization/w3space-technologies,,"Cloud Computing, Digital Marketing, Information Technology, Software",https://www.w3space.net,"Portland, Oregon, United States","W3Space Technologies is an internet company that offers Cloud Hosting, Digital Marketing & Software Solutions.","405,896","1,118",,692.91%,,0,1,-92.31%,100%,,"6,922,058","-3,000,465",-30.24%,"West Coast, Western US",Active,2013-01-01,year,,11-50,,,,,,
Intras Cloud Services,https://www.crunchbase.com/organization/intras-cloud-services,,"Cloud Computing, Consulting, Information Technology",https://www.intrascloudservices.com/,"Plano, Texas, United States",Intras Cloud Services is an information technology consulting services company.,"567,104",972,,,,68,2.5,,0%,,"7,072,010",,,"Dallas/Fort Worth Metroplex, Southern US",Active,2011-01-01,year,1,1-10,Kareem Merritt,,,,,
InfoTycoon,https://www.crunchbase.com/organization/infotycoon,"InfoTycoon is the multifamily leader in inspections and asset management solutions. Designed for the full asset management lifecycle, our powerful platform is now used by nearly 40 percent of the NMHC Top 50 including 4 of the 5 largest managers. InfoTycoon is the only software company to receive industry awards from both NMHC and MFE. We maintain an unwavering commitment to serve our clients and provide the industry’s best inspection and asset management solutions.","Big Data, Cloud Computing, Property Management, Real Estate, SaaS, Software",http://infotycoon.com,"Atlanta, Georgia, United States",Multifamily Inspection & Asset Management Software,"45,864",967,,,,0,1,,100%,,"4,386,328",,,"Greater Atlanta Area, East Coast, Southern US",Closed,2011-01-01,year,2,11-50,"James Davis, Kevin George",4,,,,
CloudAmp,https://www.crunchbase.com/organization/cloudamp,"CloudAmp provides Salesforce® marketing analytics applications applications to optimize your inbound sales and marketing. Improve your lead tracking, sales processes, and conversion funnel visibility with our easy to use software. CloudAmp was founded in May 2011, and is headquartered in San Francisco.","Analytics, Cloud Computing, Digital Marketing, Enterprise Software, Information Technology, Lead Generation, Marketing, Marketing Automation, Software",http://www.cloudamp.com,"San Francisco, California, United States",Salesforce Marketing Analytics,"297,273",914,,-45.43%,,0,1,0%,100%,0%,"7,100,936","2,096,516",41.89%,"San Francisco Bay Area, West Coast, Western US",Active,2011-05-09,day,2,1-10,"David Hecht, Robert Ficcaglia",,,,,
